Job_position,Company,Location,requirements,posting_frequency,min_sal,max_sal,avg_yearly_sal,monthly_sal,job_title,jr,na,senior,State,job_openings,job_descr_len,redux,net,js,server,css,sql,angular,java,stack,testing,javascript,python,c++,ai,rest,app,react,nodejs,php,ui,database,mvc,ux,unity,html,mobile,mysql,flutter,graphic,apis,cloud,debugging,food,architecture,b2b,healthcare,security,pwas,version,typescript,ios,game,mongo,oops,restful,financial,jquery,iot,bootstrap,freelance,word,aws,git,ruby
sql server,Vyvin,"Rohtak, Haryana",database sql server,1.0,0.0,0.0,0.0,0.0,jr,1,0,0,Haryana,1,158,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c c++,Intelliswift Software,"Bengaluru, Karnataka",c++,1.0,451683.0,1300000.0,875841.5,72986.79166666669,na,0,1,0,Karnataka,1,134,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Reverenc Technologies,"Pune, Maharashtra",na,1.0,180000.0,300000.0,240000.0,20000.0,na,0,1,0,Maharashtra,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Microsoft,"Noida, Uttar Pradesh",na,1.0,0.0,0.0,0.0,0.0,senior,0,0,1,Uttar Pradesh,2,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Creative Bees,"Coimbatore, Tamil Nadu",server java,1.0,240000.0,360000.0,300000.0,25000.0,na,0,1,0,Tamil Nadu,1,137,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,lead solutions,"Calicut, Kerala",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Kerala,1,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Cashfree Payments,"Bengaluru, Karnataka",cs,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Karnataka,1,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java,Evolve fit management,"Bengaluru, Karnataka",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Karnataka,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java,ION,"Noida, Uttar Pradesh",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Uttar Pradesh,2,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,BirlaSoft,"Hyderabad, Telangana",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Telangana,2,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Netbiz Infotech Pvt Ltd,"Delhi, Delhi",na,1.0,288000.0,288000.0,288000.0,24000.0,na,0,1,0,Delhi,2,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,ASPEN SYSTEMS AND SOFTWARE,"Sinhgad Road, Pune, Maharashtra",na,1.0,200000.0,400000.0,300000.0,25000.0,na,0,1,0,Pune,1,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Delhi Developer,"Delhi, Delhi",javascript,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Delhi,1,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sql,Accenture,"Gurgaon, Haryana",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Haryana,8,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactjs,"Kaspon Techworks Pvt ,.td","Chennai, Tamil Nadu",na,1.0,313040.0,1382064.0,847552.0,70629.33333333331,na,0,1,0,Tamil Nadu,1,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Sanda Office Management Services Private Limited,"Mumbai, Maharashtra",java java,1.0,500000.0,500000.0,500000.0,41666.66666666666,na,0,1,0,Maharashtra,1,159,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Perfexion Information Technologies Pvt. Ltd.,"Madhapur, Hyderabad, Telangana",javascript,1.0,0.0,0.0,0.0,0.0,jr,1,0,0,Hyderabad,1,158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Cereus Technologies,"Pune, Maharashtra",na,1.0,400000.0,600000.0,500000.0,41666.66666666666,na,0,1,0,Maharashtra,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Computer Engineer,"Mysore, Karnataka",html html,1.0,204000.0,288000.0,246000.0,20500.0,na,0,1,0,Karnataka,2,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Marketwick pvt ltd,"Ghaziabad, Uttar Pradesh",na,1.0,300000.0,600000.0,450000.0,37500.0,na,0,1,0,Uttar Pradesh,2,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,OLX People,"Delhi, Delhi",na,1.0,1300000.0,1300000.0,1300000.0,108333.33333333331,na,0,1,0,Delhi,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
php,Xuark Technologies OPC Pvt Ltd,"Noida, Uttar Pradesh",php mvc oops jquery,1.0,155592.0,545328.0,350460.0,29205.0,na,0,1,0,Uttar Pradesh,1,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
na,infocom network ltd,"Noida, Uttar Pradesh",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Uttar Pradesh,1,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stack,GENX SYSTEMS Pvt Ltd,"Noida, Uttar Pradesh",na,1.0,720000.0,1200000.0,960000.0,80000.0,na,0,1,0,Uttar Pradesh,1,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Accenture,"Bengaluru, Karnataka",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Karnataka,8,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Afrin Sithara J (Proprietor Of Shahi India Co),"Coimbatore, Tamil Nadu",na,1.0,240000.0,470000.0,355000.0,29583.33333333333,na,0,1,0,Tamil Nadu,2,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,ESSI Integrated Technologie,"New Delhi, Delhi",sql server html java css,1.0,0.0,0.0,0.0,0.0,senior,0,0,1,Delhi,1,133,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Sagetalent,Remote,na,1.0,420000.0,600000.0,510000.0,42500.0,na,0,1,0,Remote,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Actas Technologies PVT. Ltd,"Noida, Uttar Pradesh",ui,1.0,200000.0,500000.0,350000.0,29166.66666666667,na,0,1,0,Uttar Pradesh,2,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Marketwick pvt ltd,"Ghaziabad, Uttar Pradesh",na,1.0,144000.0,204000.0,174000.0,14500.0,na,0,1,0,Uttar Pradesh,2,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
angular react nodejs,JAI INFOWAY PRIVATE LIMITED,"New Delhi, Delhi",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Delhi,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Schbang Digital Solutions Pvt Ltd,"Mumbai, Maharashtra",jquery,1.0,300000.0,420000.0,360000.0,30000.0,na,0,1,0,Maharashtra,1,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
html,Alliance Web Solution,"Noida, Uttar Pradesh",bootstrap,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Uttar Pradesh,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
java,Snap Pe,"Hyderabad, Telangana",java,1.0,300000.0,300000.0,300000.0,25000.0,jr,1,0,0,Telangana,1,150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,IES Master,"Delhi, Delhi",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Delhi,1,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,TomTom,"Pune, Maharashtra",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Maharashtra,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,"JPMorgan Chase Bank, N.A.","Bengaluru, Karnataka",testing game,1.0,0.0,0.0,0.0,0.0,senior,0,0,1,Karnataka,6,161,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
net,Apalya Technologies Pvt Ltd,"Hyderabad, Telangana",net,1.0,144000.0,216000.0,180000.0,15000.0,na,0,1,0,Telangana,1,144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
analyst,Global Knack,"Delhi, Delhi",js,1.0,1300000.0,1300000.0,1300000.0,108333.33333333331,na,0,1,0,Delhi,1,153,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flutter,Kinda Web Technologies,"Jeewan Park, Delhi",na,1.0,242580.0,363672.0,303126.0,25260.5,na,0,1,0,Delhi,1,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,The Ocean Marketing,"Virar, Maharashtra",database server,1.0,199236.0,300000.0,249618.0,20801.5,na,0,1,0,Maharashtra,1,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xamarin,A Prestigious client of Destiny HR Group Services,"Moti Nagar, Delhi",ios app,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Delhi,2,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
php,Web Edge Solutions,Remote,na,1.0,420000.0,420000.0,420000.0,35000.0,na,0,1,0,Remote,1,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Mount Web Tech,"Mohali, Punjab",na,1.0,180000.0,360000.0,270000.0,22500.0,na,0,1,0,Punjab,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Flexsin,"Noida, Uttar Pradesh",ui ai,1.0,0.0,0.0,0.0,0.0,senior,0,0,1,Uttar Pradesh,1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Computer Engineer,"Noida, Uttar Pradesh",na,1.0,228000.0,360000.0,294000.0,24500.0,na,0,1,0,Uttar Pradesh,2,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Softomatic,"Bhilai, Chhattisgarh",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Chhattisgarh,1,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Enverus,"Bengaluru, Karnataka",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Karnataka,1,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
php,Regnant Technologies,"New Delhi, Delhi",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Delhi,2,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
php,Web2tech Solutions,"Delhi, Delhi",na,1.0,216000.0,300000.0,258000.0,21500.0,na,0,1,0,Delhi,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stack,Techinflo Solutions Pvt Ltd,"Bengaluru, Karnataka",na,1.0,314773.0,1369546.0,842159.5,70179.95833333331,na,0,1,0,Karnataka,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Accenture,"Gurgaon, Haryana",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Haryana,8,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Radical Technologies,India,na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,India,3,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
php,S R AND COMPANY,"Jaipur, Rajasthan",testing,1.0,127080.0,527388.0,327234.0,27269.5,na,0,1,0,Rajasthan,1,156,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Winvisa Associates Private Limited,"Bengaluru, Karnataka",mobile,1.0,120000.0,180000.0,150000.0,12500.0,na,0,1,0,Karnataka,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,AECOM,"Delhi, Delhi",na,1.0,0.0,0.0,0.0,0.0,senior,0,0,1,Delhi,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
net,Alps Softech Solutions Pvt Ltd,"Noida, Uttar Pradesh",net sql,1.0,180000.0,300000.0,240000.0,20000.0,na,0,1,0,Uttar Pradesh,1,150,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python,Mantra India Services,"New Delhi, Delhi",testing debugging,1.0,240000.0,540000.0,390000.0,32500.0,na,0,1,0,Delhi,1,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
php,Syscom Softech Private Limited,"Delhi, Delhi",testing,1.0,120000.0,300000.0,210000.0,17500.0,na,0,1,0,Delhi,1,160,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c# net,WiseTech Global,"Bengaluru, Karnataka",stack,1.0,1000000.0,3000000.0,2000000.0,166666.66666666663,na,0,1,0,Karnataka,2,141,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Sizil Softec,"Sarita Vihar, Delhi, Delhi",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Delhi,1,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Iotech Designs Private Limited,"Noida, Uttar Pradesh",na,1.0,500000.0,600000.0,550000.0,45833.33333333334,na,0,1,0,Uttar Pradesh,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,FAMA Technologies,"Hyderabad, Telangana",na,1.0,300000.0,300000.0,300000.0,25000.0,na,0,1,0,Telangana,1,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c# sql,Siemens Technology and Services Private Limited,"Chennai, Tamil Nadu",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Tamil Nadu,3,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Chipin IT Solutions Pvt LTD,"Delhi, Delhi",na,1.0,180000.0,300000.0,240000.0,20000.0,na,0,1,0,Delhi,1,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Saralpro Technologies,"Meerut, Uttar Pradesh",database,1.0,0.0,0.0,0.0,0.0,senior,0,0,1,Uttar Pradesh,2,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xamarin,Mobiloitte,"New Delhi, Delhi",na,1.0,187236.0,691428.0,439332.0,36611.0,na,0,1,0,Delhi,2,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Blue Flame Labs,"Baner, Pune, Maharashtra",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Pune,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Signify,"Pune, Maharashtra",ui,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Maharashtra,1,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Kraftshala,"Delhi, Delhi",na,1.0,240000.0,240000.0,240000.0,20000.0,na,0,1,0,Delhi,1,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Larsen & Toubro Infotech Limited,India,na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,India,6,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
app,Anaya Jobs Solution,"Delhi, Delhi",java,1.0,420000.0,480000.0,450000.0,37500.0,na,0,1,0,Delhi,1,151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Genpact,"Gurgaon, Haryana",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Haryana,2,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Technocity Solutions,"Cannanore, Kerala",na,1.0,300000.0,600000.0,450000.0,37500.0,na,0,1,0,Kerala,1,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,CodeBlock Technologies,"Noida, Uttar Pradesh",na,1.0,400000.0,400000.0,400000.0,33333.333333333336,na,0,1,0,Uttar Pradesh,2,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Matrix Web Studio,"Sarai Rohila, Delhi",na,1.0,120000.0,360000.0,240000.0,20000.0,na,0,1,0,Delhi,1,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
